genome_id,antibiotic,resistance,source
562.77263,Amoxicillin,Resistant,BV-BRC
1131627.3,Amoxicillin,Susceptible,BV-BRC
573.52342,Tetracycline,Susceptible,BV-BRC
1773.33105,Ofloxacin,Susceptible,BV-BRC
1182737.3,Amoxicillin,Resistant,BV-BRC
28901.8566,Tetracycline,Susceptible,BV-BRC
1219766497,Erythromycin,Resistant,NCBI
3069129929,Ofloxacin,Susceptible,NCBI
1280.16354,Erythromycin,Resistant,BV-BRC
1733.2206,Ofloxacin,Susceptible,BV-BRC
573.46188,Tetracycline,Resistant,BV-BRC
1280.36104,Ciprofloxacin,Susceptible,BV-BRC
3029746901,Gentamicin,Resistant,NCBI
1313.46192,Erythromycin,Susceptible,BV-BRC
1313.25740,Erythromycin,Resistant,BV-BRC
573.46258,Gentamicin,Resistant,BV-BRC
470.7538,Ciprofloxacin,Resistant,BV-BRC
1280.8547,Vancomycin,Susceptible,BV-BRC
1448470.3,Ofloxacin,Resistant,BV-BRC
1169374.3,Amoxicillin,Resistant,BV-BRC
2991388669,Ciprofloxacin,Susceptible,NCBI
1280.33290,Gentamicin,Resistant,BV-BRC
485.5408,Cefixime,Susceptible,BV-BRC
2049619280,Tetracycline,Resistant,NCBI
573.42798,Levofloxacin,Susceptible,BV-BRC
573.44444,Gentamicin,Susceptible,BV-BRC
2214468352,Vancomycin,Resistant,NCBI
573.35664,Meropenem,Resistant,BV-BRC
1409660781,Erythromycin,Resistant,NCBI
1280.18058,Clindamycin,Susceptible,BV-BRC
1812935.110,Ampicillin,Resistant,BV-BRC
1280.30862,Tetracycline,Susceptible,BV-BRC
2955164139,Amoxicillin,Resistant,NCBI
562.77226,Amoxicillin,Resistant,BV-BRC
2866124610,Azithromycin,Susceptible,NCBI
573.73063,Levofloxacin,Susceptible,BV-BRC
1280.32604,Clindamycin,Resistant,BV-BRC
562.100884,Gentamicin,Susceptible,BV-BRC
2172988433,Cefixime,Resistant,NCBI
2059203564,Clindamycin,Susceptible,NCBI
562.100086,Ciprofloxacin,Susceptible,BV-BRC
624.2368,Gentamicin,Susceptible,BV-BRC
59201.4239,Ampicillin,Susceptible,BV-BRC
3203198509,Ofloxacin,Susceptible,NCBI
1280.12274,Penicillin,Resistant,BV-BRC
1313.19591,Erythromycin,Susceptible,BV-BRC
1313.32635,Erythromycin,Susceptible,BV-BRC
1773.41980,Ofloxacin,Resistant,BV-BRC
3201407249,Erythromycin,Susceptible,NCBI
2118812346,Tetracycline,Susceptible,NCBI
2844393180,Ciprofloxacin,Susceptible,NCBI
3199600214,Amoxicillin,Susceptible,NCBI
3044507015,Gentamicin,Resistant,NCBI
573.35044,Ciprofloxacin,Resistant,BV-BRC
573.64639,Levofloxacin,Susceptible,BV-BRC
90370.3618,Ciprofloxacin,Resistant,BV-BRC
1280.30318,Gentamicin,Susceptible,BV-BRC
28901.23750,Azithromycin,Susceptible,BV-BRC
1280.29732,Ciprofloxacin,Resistant,BV-BRC
28901.8561,Azithromycin,Susceptible,BV-BRC
573.27397,Levofloxacin,Susceptible,BV-BRC
1280.51764,Vancomycin,Susceptible,BV-BRC
2839013754,Vancomycin,Resistant,NCBI
573.48141,Levofloxacin,Resistant,BV-BRC
1280.16650,Clindamycin,Resistant,BV-BRC
1352.20890,Vancomycin,Resistant,BV-BRC
1773.15916,Ofloxacin,Susceptible,BV-BRC
573.49112,Levofloxacin,Susceptible,BV-BRC
573.38815,Tetracycline,Susceptible,BV-BRC
3029593598,Amoxicillin,Resistant,NCBI
573.26240,Tetracycline,Susceptible,BV-BRC
1313.45759,Azithromycin,Resistant,BV-BRC
1313.17307,Amoxicillin,Susceptible,BV-BRC
3272566834,Ciprofloxacin,Resistant,NCBI
485.5960,Cefixime,Resistant,BV-BRC
1280.41757,Penicillin,Resistant,BV-BRC
2561806188,Ofloxacin,Resistant,NCBI
1280.43465,Clindamycin,Susceptible,BV-BRC
90370.4939,Ampicillin,Susceptible,BV-BRC
1280.20963,Gentamicin,Resistant,BV-BRC
1313.26578,Erythromycin,Susceptible,BV-BRC
485.698,Azithromycin,Susceptible,BV-BRC
1280.43012,Erythromycin,Resistant,BV-BRC
28901.13323,Azithromycin,Susceptible,BV-BRC
2547371293,Meropenem,Resistant,NCBI
573.14500,Ciprofloxacin,Resistant,BV-BRC
1352.11413,Vancomycin,Resistant,BV-BRC
573.41078,Azithromycin,Resistant,BV-BRC
573.20569,Tetracycline,Susceptible,BV-BRC
573.48044,Meropenem,Resistant,BV-BRC
485.18834,Azithromycin,Resistant,BV-BRC
46170.816,Gentamicin,Resistant,BV-BRC
573.18655,Levofloxacin,Resistant,BV-BRC
2218302041,Azithromycin,Susceptible,NCBI
1773.33824,Ofloxacin,Susceptible,BV-BRC
3101607536,Meropenem,Susceptible,NCBI
562.23740,Amoxicillin,Resistant,BV-BRC
1773.40672,Levofloxacin,Resistant,BV-BRC
1467485742,Azithromycin,Resistant,NCBI
1311.3078,Vancomycin,Susceptible,BV-BRC
1280.37638,Clindamycin,Susceptible,BV-BRC
2844323678,Cefixime,Susceptible,NCBI
1280.16926,Gentamicin,Resistant,BV-BRC
2612796938,Clindamycin,Susceptible,NCBI
573.49114,Meropenem,Resistant,BV-BRC
2562502731,Ofloxacin,Susceptible,NCBI
573.17998,Meropenem,Susceptible,BV-BRC
562.100013,Gentamicin,Susceptible,BV-BRC
28901.8378,Azithromycin,Susceptible,BV-BRC
1313.45647,Vancomycin,Susceptible,BV-BRC
1241125863,Tetracycline,Resistant,NCBI
485.5274,Cefixime,Susceptible,BV-BRC
1553428016,Amoxicillin,Susceptible,NCBI
287.28567,Levofloxacin,Resistant,BV-BRC
2844339108,Meropenem,Susceptible,NCBI
623.1407,Azithromycin,Resistant,BV-BRC
1280.39748,Penicillin,Resistant,BV-BRC
562.22986,Amoxicillin,Susceptible,BV-BRC
2580653790,Tetracycline,Susceptible,NCBI
3146550830,Ampicillin,Susceptible,NCBI
573.45836,Ciprofloxacin,Susceptible,BV-BRC
573.72982,Tetracycline,Susceptible,BV-BRC
1313.46081,Vancomycin,Susceptible,BV-BRC
1280.36232,Clindamycin,Resistant,BV-BRC
828940051,Erythromycin,Resistant,NCBI
287.34601,Penicillin,Resistant,BV-BRC
562.23291,Amoxicillin,Resistant,BV-BRC
1005455.3,Amoxicillin,Resistant,BV-BRC
2991937743,Erythromycin,Susceptible,NCBI
573.66310,Meropenem,Resistant,BV-BRC
287.8508,Meropenem,Resistant,BV-BRC
28901.23644,Ampicillin,Susceptible,BV-BRC
115981.23,Azithromycin,Susceptible,BV-BRC
1313.26009,Tetracycline,Susceptible,BV-BRC
485.18390,Cefixime,Susceptible,BV-BRC
2866122801,Clindamycin,Susceptible,NCBI
1280.13844,Clindamycin,Susceptible,BV-BRC
1216352097,Erythromycin,Resistant,NCBI
1352.9317,Ampicillin,Susceptible,BV-BRC
3110910403,Meropenem,Susceptible,NCBI
573.46008,Meropenem,Resistant,BV-BRC
1280.23710,Ciprofloxacin,Resistant,BV-BRC
3207033614,Gentamicin,Susceptible,NCBI
562.98040,Ampicillin,Susceptible,BV-BRC
573.21922,Levofloxacin,Susceptible,BV-BRC
1352.11340,Vancomycin,Resistant,BV-BRC
72407.1820,Meropenem,Susceptible,BV-BRC
2844387690,Cefixime,Susceptible,NCBI
1313.31104,Tetracycline,Susceptible,BV-BRC
3026088650,Ciprofloxacin,Resistant,NCBI
573.43425,Levofloxacin,Resistant,BV-BRC
2089961357,Meropenem,Resistant,NCBI
28901.23886,Gentamicin,Susceptible,BV-BRC
72407.572,Ciprofloxacin,Susceptible,BV-BRC
1313.33575,Tetracycline,Resistant,BV-BRC
573.24455,Meropenem,Resistant,BV-BRC
485.9737,Cefixime,Resistant,BV-BRC
1313.24040,Erythromycin,Resistant,BV-BRC
1313.28013,Erythromycin,Susceptible,BV-BRC
1313.29166,Erythromycin,Susceptible,BV-BRC
760763.3,Amoxicillin,Resistant,BV-BRC
1001991.3,Amoxicillin,Resistant,BV-BRC
1352.10537,Vancomycin,Susceptible,BV-BRC
210.6019,Amoxicillin,Susceptible,BV-BRC
3199880367,Tetracycline,Susceptible,NCBI
1280.33897,Clindamycin,Resistant,BV-BRC
1313.21080,Erythromycin,Susceptible,BV-BRC
1280.50097,Ciprofloxacin,Susceptible,BV-BRC
573.51954,Meropenem,Resistant,BV-BRC
1352.11629,Vancomycin,Susceptible,BV-BRC
573.78354,Meropenem,Susceptible,BV-BRC
3264701927,Erythromycin,Susceptible,NCBI
287.34515,Levofloxacin,Resistant,BV-BRC
1313.45234,Vancomycin,Susceptible,BV-BRC
3170409597,Clindamycin,Susceptible,NCBI
2323778021,Vancomycin,Susceptible,NCBI
2711363920,Ciprofloxacin,Resistant,NCBI
562.50231,Ampicillin,Resistant,BV-BRC
1142737367,Azithromycin,Susceptible,NCBI
624.2401,Meropenem,Susceptible,BV-BRC
3057469080,Cefixime,Susceptible,NCBI
562.56788,Meropenem,Susceptible,BV-BRC
287.14268,Levofloxacin,Resistant,BV-BRC
573.53046,Levofloxacin,Resistant,BV-BRC
1773.40744,Levofloxacin,Susceptible,BV-BRC
1352.11319,Vancomycin,Resistant,BV-BRC
562.23593,Amoxicillin,Susceptible,BV-BRC
3199860144,Gentamicin,Susceptible,NCBI
749295059,Clindamycin,Susceptible,NCBI
1352.11975,Vancomycin,Susceptible,BV-BRC
2864223298,Penicillin,Susceptible,NCBI
573.46099,Ampicillin,Resistant,BV-BRC
1352.9426,Vancomycin,Resistant,BV-BRC
1733.5370,Ofloxacin,Resistant,BV-BRC
562.98870,Meropenem,Susceptible,BV-BRC
562.23808,Amoxicillin,Susceptible,BV-BRC
1818735349,Levofloxacin,Resistant,NCBI
2783052436,Levofloxacin,Susceptible,NCBI
3220381606,Meropenem,Susceptible,NCBI
623.1377,Azithromycin,Resistant,BV-BRC
1280.52221,Erythromycin,Susceptible,BV-BRC
1280.21007,Penicillin,Resistant,BV-BRC
1280.35034,Penicillin,Resistant,BV-BRC
1597668570,Tetracycline,Resistant,NCBI
72407.2103,Levofloxacin,Resistant,BV-BRC
573.14200,Levofloxacin,Resistant,BV-BRC
485.13325,Penicillin,Resistant,BV-BRC
1280.50066,Ciprofloxacin,Susceptible,BV-BRC
562.56889,Ampicillin,Resistant,BV-BRC
28901.24574,Azithromycin,Resistant,BV-BRC
573.65910,Meropenem,Susceptible,BV-BRC
3070211992,Tetracycline,Resistant,NCBI
624.1910,Azithromycin,Susceptible,BV-BRC
2948108533,Amoxicillin,Susceptible,NCBI
485.7598,Cefixime,Susceptible,BV-BRC
2865869146,Azithromycin,Susceptible,NCBI
1280.30040,Erythromycin,Resistant,BV-BRC
3093176399,Levofloxacin,Susceptible,NCBI
573.18055,Ciprofloxacin,Resistant,BV-BRC
28901.8279,Tetracycline,Susceptible,BV-BRC
1313.46076,Vancomycin,Susceptible,BV-BRC
1280.9913,Clindamycin,Resistant,BV-BRC
158836.923,Ampicillin,Resistant,BV-BRC
2162906058,Cefixime,Resistant,NCBI
573.62326,Levofloxacin,Susceptible,BV-BRC
1280.44781,Clindamycin,Resistant,BV-BRC
1280.30225,Erythromycin,Susceptible,BV-BRC
2073327106,Clindamycin,Susceptible,NCBI
3199596576,Ofloxacin,Susceptible,NCBI
1280.40078,Tetracycline,Susceptible,BV-BRC
1313.46088,Vancomycin,Susceptible,BV-BRC
2314094150,Erythromycin,Susceptible,NCBI
28901.22857,Azithromycin,Susceptible,BV-BRC
3148331834,Levofloxacin,Susceptible,NCBI
3198329941,Gentamicin,Susceptible,NCBI
2707840302,Ofloxacin,Susceptible,NCBI
1773.18973,Ofloxacin,Susceptible,BV-BRC
1773.5538,Amoxicillin,Resistant,BV-BRC
1811245786,Penicillin,Resistant,NCBI
562.114673,Ampicillin,Resistant,BV-BRC
1313.33321,Tetracycline,Resistant,BV-BRC
1311.3096,Vancomycin,Susceptible,BV-BRC
485.6970,Azithromycin,Susceptible,BV-BRC
54388.195,Ampicillin,Susceptible,BV-BRC
1352.1052,Vancomycin,Resistant,BV-BRC
624.4373,Azithromycin,Resistant,BV-BRC
2860838981,Amoxicillin,Susceptible,NCBI
1773.14527,Ofloxacin,Susceptible,BV-BRC
3275998322,Ofloxacin,Resistant,NCBI
573.63188,Tetracycline,Resistant,BV-BRC
2862578136,Amoxicillin,Resistant,NCBI
1313.45913,Vancomycin,Susceptible,BV-BRC
1313.9000,Penicillin,Susceptible,BV-BRC
573.65573,Ciprofloxacin,Susceptible,BV-BRC
1352.11586,Vancomycin,Resistant,BV-BRC
2214322579,Ofloxacin,Resistant,NCBI
573.12470,Gentamicin,Resistant,BV-BRC
975895720,Clindamycin,Resistant,NCBI
28901.8785,Tetracycline,Resistant,BV-BRC
90370.5525,Ampicillin,Susceptible,BV-BRC
1313.28446,Erythromycin,Susceptible,BV-BRC
1313.24566,Penicillin,Susceptible,BV-BRC
1313.9364,Penicillin,Resistant,BV-BRC
2953715574,Ofloxacin,Resistant,NCBI
485.13426,Penicillin,Susceptible,BV-BRC
3029780791,Amoxicillin,Resistant,NCBI
28901.22518,Ampicillin,Susceptible,BV-BRC
562.57453,Ampicillin,Resistant,BV-BRC
756767957,Clindamycin,Resistant,NCBI
197.16320,Azithromycin,Susceptible,BV-BRC
2205618405,Cefixime,Resistant,NCBI
1280.30186,Clindamycin,Susceptible,BV-BRC
1359195824,Erythromycin,Resistant,NCBI
3201279986,Erythromycin,Susceptible,NCBI
562.23227,Gentamicin,Susceptible,BV-BRC
485.18565,Cefixime,Susceptible,BV-BRC
1269003.3,Amoxicillin,Resistant,BV-BRC
485.7603,Cefixime,Susceptible,BV-BRC
2818558783,Ciprofloxacin,Susceptible,NCBI
562.23822,Amoxicillin,Resistant,BV-BRC
1773.41853,Levofloxacin,Resistant,BV-BRC
1852342596,Ofloxacin,Resistant,NCBI
1307896574,Erythromycin,Resistant,NCBI
573.29469,Levofloxacin,Resistant,BV-BRC
573.77969,Gentamicin,Susceptible,BV-BRC
1352.10642,Vancomycin,Susceptible,BV-BRC
1773.42690,Ofloxacin,Resistant,BV-BRC
72407.2861,Levofloxacin,Susceptible,BV-BRC
3272567998,Ciprofloxacin,Resistant,NCBI
485.14235,Penicillin,Susceptible,BV-BRC
1352.11570,Vancomycin,Resistant,BV-BRC
562.42673,Ampicillin,Resistant,BV-BRC
3269925634,Ciprofloxacin,Resistant,NCBI
573.77729,Meropenem,Resistant,BV-BRC
2005395707,Ciprofloxacin,Susceptible,NCBI
573.51890,Levofloxacin,Resistant,BV-BRC
573.18011,Tetracycline,Resistant,BV-BRC
1733.2235,Ofloxacin,Susceptible,BV-BRC
1280.4949,Vancomycin,Susceptible,BV-BRC
630832964,Clindamycin,Resistant,NCBI
1280.39667,Ciprofloxacin,Susceptible,BV-BRC
1313.46437,Tetracycline,Resistant,BV-BRC
28901.22731,Ampicillin,Susceptible,BV-BRC
573.72830,Gentamicin,Resistant,BV-BRC
573.17737,Ciprofloxacin,Susceptible,BV-BRC
573.69518,Ciprofloxacin,Resistant,BV-BRC
573.13418,Meropenem,Susceptible,BV-BRC
1585108202,Azithromycin,Resistant,NCBI
485.7843,Cefixime,Susceptible,BV-BRC
1773.10814,Ofloxacin,Resistant,BV-BRC
562.144999,Gentamicin,Susceptible,BV-BRC
95486.1047,Ciprofloxacin,Resistant,BV-BRC
3199864242,Cefixime,Susceptible,NCBI
3199589447,Ofloxacin,Susceptible,NCBI
2439006900,Ampicillin,Susceptible,NCBI
562.76439,Amoxicillin,Resistant,BV-BRC
999959188,Clindamycin,Resistant,NCBI
195.2294,Gentamicin,Susceptible,BV-BRC
1280.44669,Erythromycin,Resistant,BV-BRC
2787065085,Gentamicin,Susceptible,NCBI
3275998480,Erythromycin,Susceptible,NCBI
485.3287,Cefixime,Resistant,BV-BRC
562.23890,Ciprofloxacin,Susceptible,BV-BRC
1280.31273,Clindamycin,Susceptible,BV-BRC
28901.23984,Meropenem,Susceptible,BV-BRC
573.74250,Meropenem,Resistant,BV-BRC
2899534054,Vancomycin,Resistant,NCBI
3170513266,Ampicillin,Resistant,NCBI
485.5092,Cefixime,Susceptible,BV-BRC
1773.1445,Ofloxacin,Resistant,BV-BRC
1773.38908,Ofloxacin,Susceptible,BV-BRC
485.14069,Azithromycin,Susceptible,BV-BRC
2237969531,Clindamycin,Susceptible,NCBI
573.49962,Levofloxacin,Susceptible,BV-BRC
90370.5463,Ampicillin,Susceptible,BV-BRC
3232548054,Levofloxacin,Susceptible,NCBI
573.39797,Levofloxacin,Susceptible,BV-BRC
1280.16986,Clindamycin,Resistant,BV-BRC
2890261539,Penicillin,Susceptible,NCBI
3269379533,Ciprofloxacin,Resistant,NCBI
3249873870,Meropenem,Susceptible,NCBI
1773.10600,Ofloxacin,Resistant,BV-BRC
2581171056,Cefixime,Susceptible,NCBI
1313.45261,Vancomycin,Susceptible,BV-BRC
287.14407,Levofloxacin,Resistant,BV-BRC
2295019879,Ciprofloxacin,Susceptible,NCBI
195.2146,Clindamycin,Susceptible,BV-BRC
1275393801,Clindamycin,Resistant,NCBI
562.77136,Amoxicillin,Resistant,BV-BRC
2820059976,Clindamycin,Susceptible,NCBI
1313.32525,Penicillin,Resistant,BV-BRC
1840515662,Penicillin,Susceptible,NCBI
573.68042,Levofloxacin,Susceptible,BV-BRC
562.96914,Gentamicin,Susceptible,BV-BRC
1280.43547,Tetracycline,Resistant,BV-BRC
992324795,Clindamycin,Susceptible,NCBI
2580851480,Azithromycin,Susceptible,NCBI
485.518,Azithromycin,Resistant,BV-BRC
1157457.3,Vancomycin,Resistant,BV-BRC
2077278942,Meropenem,Resistant,NCBI
1313.30692,Erythromycin,Resistant,BV-BRC
1280.41690,Clindamycin,Resistant,BV-BRC
1243317118,Erythromycin,Resistant,NCBI
1051494089,Ciprofloxacin,Susceptible,NCBI
573.54312,Gentamicin,Susceptible,BV-BRC
562.23414,Amoxicillin,Susceptible,BV-BRC
470.7872,Ampicillin,Resistant,BV-BRC
1773.20609,Ofloxacin,Susceptible,BV-BRC
1313.19636,Penicillin,Resistant,BV-BRC
562.64983,Amoxicillin,Resistant,BV-BRC
1352.10623,Vancomycin,Resistant,BV-BRC
1313.31979,Tetracycline,Resistant,BV-BRC
2846991.3,Amoxicillin,Susceptible,BV-BRC
623.1812,Azithromycin,Susceptible,BV-BRC
485.5524,Cefixime,Susceptible,BV-BRC
3220393237,Levofloxacin,Susceptible,NCBI
1313.22738,Erythromycin,Resistant,BV-BRC
28901.23054,Ciprofloxacin,Susceptible,BV-BRC
573.27431,Tetracycline,Susceptible,BV-BRC
1280.25075,Penicillin,Resistant,BV-BRC
573.36074,Tetracycline,Susceptible,BV-BRC
573.67373,Penicillin,Resistant,BV-BRC
2573316949,Cefixime,Susceptible,NCBI
3203285362,Azithromycin,Susceptible,NCBI
2866092871,Erythromycin,Susceptible,NCBI
287.9852,Amoxicillin,Resistant,BV-BRC
3032911978,Amoxicillin,Resistant,NCBI
28901.8646,Azithromycin,Susceptible,BV-BRC
1313.30070,Erythromycin,Susceptible,BV-BRC
562.23768,Amoxicillin,Susceptible,BV-BRC
2446549422,Azithromycin,Resistant,NCBI
1773.1048,Ofloxacin,Susceptible,BV-BRC
1300297552,Amoxicillin,Susceptible,NCBI
3207059705,Levofloxacin,Susceptible,NCBI
1802713167,Ofloxacin,Resistant,NCBI
660577155,Clindamycin,Resistant,NCBI
573.13510,Levofloxacin,Resistant,BV-BRC
1344133240,Gentamicin,Susceptible,NCBI
485.4863,Cefixime,Susceptible,BV-BRC
562.100543,Meropenem,Susceptible,BV-BRC
149539.362,Azithromycin,Susceptible,BV-BRC
2168025684,Ampicillin,Susceptible,NCBI
2578958679,Amoxicillin,Susceptible,NCBI
1280.13868,Penicillin,Resistant,BV-BRC
72407.668,Ciprofloxacin,Susceptible,BV-BRC
3199874048,Cefixime,Susceptible,NCBI
573.31094,Meropenem,Susceptible,BV-BRC
1337378523,Clindamycin,Resistant,NCBI
1280.24882,Erythromycin,Resistant,BV-BRC
573.33884,Meropenem,Resistant,BV-BRC
573.63334,Meropenem,Susceptible,BV-BRC
1111540697,Azithromycin,Resistant,NCBI
573.63266,Tetracycline,Resistant,BV-BRC
2530723193,Meropenem,Resistant,NCBI
760800.3,Vancomycin,Susceptible,BV-BRC
1352.10646,Ampicillin,Susceptible,BV-BRC
287.31395,Levofloxacin,Resistant,BV-BRC
1280.26105,Penicillin,Resistant,BV-BRC
562.22937,Amoxicillin,Susceptible,BV-BRC
485.7750,Cefixime,Susceptible,BV-BRC
2283882636,Meropenem,Susceptible,NCBI
1575400724,Levofloxacin,Resistant,NCBI
573.54753,Gentamicin,Susceptible,BV-BRC
195.2043,Gentamicin,Susceptible,BV-BRC
573.22476,Meropenem,Resistant,BV-BRC
3166580719,Levofloxacin,Susceptible,NCBI
562.23914,Amoxicillin,Resistant,BV-BRC
562.23760,Gentamicin,Resistant,BV-BRC
1313.17281,Amoxicillin,Susceptible,BV-BRC
1905471120,Gentamicin,Resistant,NCBI
1313.31721,Tetracycline,Susceptible,BV-BRC
1313.16953,Tetracycline,Resistant,BV-BRC
1773.5038,Amoxicillin,Susceptible,BV-BRC
470.18521,Ciprofloxacin,Resistant,BV-BRC
1313.17038,Erythromycin,Susceptible,BV-BRC
3026160177,Levofloxacin,Resistant,NCBI
485.5182,Cefixime,Susceptible,BV-BRC
2711511990,Ciprofloxacin,Resistant,NCBI
573.51019,Levofloxacin,Susceptible,BV-BRC
1733.3712,Ofloxacin,Susceptible,BV-BRC
2283897868,Ampicillin,Susceptible,NCBI
49240382,Erythromycin,Resistant,NCBI
1773.18461,Ofloxacin,Resistant,BV-BRC
1313.18916,Erythromycin,Susceptible,BV-BRC
1280.8728,Clindamycin,Susceptible,BV-BRC
1172999963,Clindamycin,Resistant,NCBI
573.14128,Ampicillin,Resistant,BV-BRC
1280.30802,Erythromycin,Resistant,BV-BRC
3032872609,Amoxicillin,Resistant,NCBI
3071223444,Meropenem,Susceptible,NCBI
1717.987,Amoxicillin,Susceptible,BV-BRC
28901.9171,Azithromycin,Susceptible,BV-BRC
3108688406,Ampicillin,Susceptible,NCBI
983511347,Ciprofloxacin,Resistant,NCBI
1280.52385,Clindamycin,Susceptible,BV-BRC
1280.30216,Tetracycline,Susceptible,BV-BRC
573.44769,Levofloxacin,Susceptible,BV-BRC
287.17020,Levofloxacin,Susceptible,BV-BRC
562.23457,Amoxicillin,Resistant,BV-BRC
485.17806,Cefixime,Susceptible,BV-BRC
3039720583,Amoxicillin,Resistant,NCBI
1280.53187,Erythromycin,Susceptible,BV-BRC
485.5430,Cefixime,Susceptible,BV-BRC
28901.22717,Azithromycin,Susceptible,BV-BRC
1050617.38,Amoxicillin,Resistant,BV-BRC
3201279375,Erythromycin,Susceptible,NCBI
1240296863,Azithromycin,Susceptible,NCBI
573.20695,Meropenem,Susceptible,BV-BRC
3204331233,Penicillin,Resistant,NCBI
562.99756,Gentamicin,Resistant,BV-BRC
1352.11305,Vancomycin,Resistant,BV-BRC
1280.33655,Penicillin,Susceptible,BV-BRC
3136435013,Gentamicin,Susceptible,NCBI
3212413476,Amoxicillin,Susceptible,NCBI
573.41931,Azithromycin,Resistant,BV-BRC
562.57485,Ampicillin,Resistant,BV-BRC
1942322028,Levofloxacin,Resistant,NCBI
3266092634,Amoxicillin,Susceptible,NCBI
902619892,Clindamycin,Resistant,NCBI
623.1723,Azithromycin,Resistant,BV-BRC
3171829669,Ampicillin,Resistant,NCBI
485.17883,Cefixime,Resistant,BV-BRC
1773.10807,Ofloxacin,Resistant,BV-BRC
2718194945,Ofloxacin,Resistant,NCBI
1773.26810,Ofloxacin,Susceptible,BV-BRC
1280.40893,Clindamycin,Resistant,BV-BRC
1313.32655,Penicillin,Resistant,BV-BRC
3199597508,Ofloxacin,Susceptible,NCBI
573.24387,Meropenem,Resistant,BV-BRC
3026208291,Ofloxacin,Resistant,NCBI
3199877949,Levofloxacin,Susceptible,NCBI
485.7579,Cefixime,Susceptible,BV-BRC
487.4499,Meropenem,Susceptible,BV-BRC
2581399178,Erythromycin,Susceptible,NCBI
2663960936,Meropenem,Resistant,NCBI
573.35060,Meropenem,Susceptible,BV-BRC
485.5272,Cefixime,Susceptible,BV-BRC
1280.46444,Clindamycin,Susceptible,BV-BRC
828966150,Clindamycin,Resistant,NCBI
573.37189,Gentamicin,Susceptible,BV-BRC
3275998696,Ofloxacin,Resistant,NCBI
1199817771,Erythromycin,Resistant,NCBI
311222926,Clindamycin,Resistant,NCBI
573.62412,Meropenem,Resistant,BV-BRC
2294998196,Cefixime,Susceptible,NCBI
28901.23640,Gentamicin,Susceptible,BV-BRC
2895090472,Ofloxacin,Resistant,NCBI
485.12893,Ciprofloxacin,Resistant,BV-BRC
562.98455,Ampicillin,Susceptible,BV-BRC
1280.35674,Gentamicin,Susceptible,BV-BRC
72407.1151,Ciprofloxacin,Resistant,BV-BRC
573.63077,Tetracycline,Resistant,BV-BRC
2573313083,Amoxicillin,Susceptible,NCBI
1108575010,Azithromycin,Resistant,NCBI
1313.22030,Tetracycline,Resistant,BV-BRC
1877322888,Tetracycline,Resistant,NCBI
1280.41591,Penicillin,Susceptible,BV-BRC
828934196,Erythromycin,Resistant,NCBI
485.7614,Cefixime,Susceptible,BV-BRC
287.12769,Levofloxacin,Resistant,BV-BRC
1313.32380,Penicillin,Resistant,BV-BRC
742984403,Clindamycin,Resistant,NCBI
3272567998,Levofloxacin,Resistant,NCBI
1280.24205,Penicillin,Resistant,BV-BRC
1313.26131,Penicillin,Resistant,BV-BRC
1313.33686,Erythromycin,Resistant,BV-BRC
3104316319,Gentamicin,Resistant,NCBI
2204633786,Azithromycin,Resistant,NCBI
1311.2985,Clindamycin,Resistant,BV-BRC
2283866229,Ampicillin,Susceptible,NCBI
1280.12252,Erythromycin,Resistant,BV-BRC
2251999095,Penicillin,Susceptible,NCBI
470.7530,Ampicillin,Resistant,BV-BRC
573.25796,Levofloxacin,Susceptible,BV-BRC
1997467164,Tetracycline,Susceptible,NCBI
1313.17393,Erythromycin,Resistant,BV-BRC
1313.7010,Clindamycin,Susceptible,BV-BRC
1280.9809,Erythromycin,Susceptible,BV-BRC
1313.19436,Penicillin,Resistant,BV-BRC
85569.138,Ampicillin,Resistant,BV-BRC
1305849.23,Vancomycin,Resistant,BV-BRC
3199605616,Meropenem,Susceptible,NCBI
562.100320,Ampicillin,Susceptible,BV-BRC
2204703964,Clindamycin,Resistant,NCBI
3232542253,Amoxicillin,Susceptible,NCBI
90370.2521,Ampicillin,Susceptible,BV-BRC
1313.24565,Tetracycline,Resistant,BV-BRC
1740654260,Penicillin,Resistant,NCBI
3171831399,Ampicillin,Resistant,NCBI
3108633224,Meropenem,Susceptible,NCBI
3135735511,Ampicillin,Resistant,NCBI
3260504174,Penicillin,Resistant,NCBI
2987839678,Gentamicin,Susceptible,NCBI
28901.24054,Ciprofloxacin,Susceptible,BV-BRC
584.860,Ampicillin,Resistant,BV-BRC
1231002947,Erythromycin,Resistant,NCBI
573.29704,Levofloxacin,Resistant,BV-BRC
1280.16842,Clindamycin,Resistant,BV-BRC
28901.24501,Azithromycin,Resistant,BV-BRC
573.77490,Tetracycline,Resistant,BV-BRC
3255902775,Ampicillin,Resistant,NCBI
2079516251,Vancomycin,Susceptible,NCBI
28901.8678,Azithromycin,Susceptible,BV-BRC
1773.43468,Ofloxacin,Susceptible,BV-BRC
1280.51799,Ciprofloxacin,Resistant,BV-BRC
1633977055,Azithromycin,Resistant,NCBI
